,loss,val_loss,lr
0,0.23722386360168457,0.2973550260066986,9.999999974752427e-07
1,0.062465373426675797,0.038943346589803696,6.759999814676121e-05
2,0.02820422314107418,0.03126034885644913,0.00013420000323094428
3,0.02112317457795143,0.023499829694628716,0.00020080000103916973
4,0.01681346632540226,0.018126308917999268,0.0002673999988473952
5,0.0142145287245512,0.015392676927149296,0.00033400001120753586
6,0.012838387861847878,0.013772688806056976,0.0004005999944638461
7,0.012025203555822372,0.01276998408138752,0.00046720000682398677
8,0.011400775983929634,0.012192818336188793,0.000533799990080297
9,0.01102034468203783,0.011880370788276196,0.0006003999733366072
10,0.010587189346551895,0.011456298641860485,0.0006670000148005784
11,0.010297480970621109,0.01117339450865984,0.0007335999980568886
12,0.010020095854997635,0.010989323258399963,0.0008001999813131988
13,0.009695357643067837,0.010672295466065407,0.0008668000227771699
14,0.009431028738617897,0.010546349920332432,0.0009334000060334802
15,0.00921182706952095,0.010347357951104641,0.0010000000474974513
16,0.008957830257713795,0.010144023224711418,0.0009936667047441006
17,0.008681152015924454,0.0100121283903718,0.0009873333619907498
18,0.008407743647694588,0.009804179891943932,0.000981000019237399
19,0.007946369238197803,0.009521559812128544,0.0009746666764840484
20,0.0075153773650527,0.00957793090492487,0.0009683333337306976
21,0.007081478834152222,0.009519373066723347,0.0009619999909773469
22,0.006859340239316225,0.009457116015255451,0.0009556666482239962
23,0.006525056902319193,0.010018156841397285,0.0009493333054706454
24,0.0062447283416986465,0.0106538450345397,0.0009430000209249556
25,0.00587906688451767,0.01165049895644188,0.0009366666781716049
26,0.0055483379401266575,0.012624630704522133,0.0009303333354182541
27,0.005248722620308399,0.01327094342559576,0.0009239999926649034
28,0.004922831431031227,0.014086595736443996,0.0009176666499115527
29,0.0046431925147771835,0.014868825674057007,0.0009113333071582019
30,0.004402381833642721,0.015817755833268166,0.0009050000226125121
31,0.0041927676647901535,0.01608414761722088,0.0008986666798591614
32,0.003974547144025564,0.015946192666888237,0.0008923333371058106
33,0.0037870786618441343,0.0160048995167017,0.0008859999943524599
34,0.0036665715742856264,0.01710166409611702,0.0008796666515991092
35,0.003572313580662012,0.016637902706861496,0.0008733333088457584
36,0.0034633208997547626,0.016793321818113327,0.0008670000243000686
37,0.003346028970554471,0.016049932688474655,0.0008606666815467179
38,0.0032679259311407804,0.016857469454407692,0.0008543333387933671
39,0.0031697575468569994,0.016457300633192062,0.0008479999960400164
40,0.003134510014206171,0.016404300928115845,0.0008416666532866657
41,0.0031087789684534073,0.016588181257247925,0.0008353333105333149
42,0.003077251138165593,0.016575617715716362,0.0008290000259876251
43,0.0030333863105624914,0.016216401010751724,0.0008226666832342744
44,0.0029576504603028297,0.016506506130099297,0.0008163333404809237
45,0.0029930113814771175,0.015861215069890022,0.0008099999977275729
46,0.002912545809522271,0.016397181898355484,0.0008036666549742222
47,0.002925012493506074,0.015885142609477043,0.0007973333122208714
48,0.0028842398896813393,0.01623336412012577,0.0007910000276751816
49,0.002849590964615345,0.016076313331723213,0.0007846666849218309
